gene,gene,log2FC,pvalue,adj_pvalue,regulation,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
H6PD,H6PD,0.046299791666667645,0.41603216822248196,0.5150096631205243,Not Significant,6.905341249999998,6.859041458333331,0.2881846222198756,Not Significant
NEIL2,NEIL2,0.05810850000000123,0.4161427865642117,0.5151172871524566,Not Significant,6.597429833333335,6.5393213333333335,0.2880938751069182,Not Significant
TNIP2,TNIP2,-0.054416333333334066,0.41641138683024553,0.5154204438149745,Not Significant,8.803658944444443,8.858075277777777,0.2878383594367487,Not Significant
PRO2949,PRO2949,-0.017733666666666537,0.4164574029606007,0.5154480742679564,Not Significant,4.1599615000000005,4.177695166666667,0.2878150785758923,Not Significant
ZNF518A,ZNF518A,0.05814694444444157,0.4166351143101502,0.5156093584286545,Not Significant,6.395660277777776,6.337513333333335,0.2876792087021885,Not Significant
NLGN3,NLGN3,0.035733083333331805,0.4166157875350882,0.5156093584286545,Not Significant,6.1533644999999995,6.117631416666668,0.2876792087021885,Not Significant
CFAP54,CFAP54,0.024544833333332683,0.416712930012449,0.5156763249386137,Not Significant,3.8396674999999996,3.815122666666667,0.2876228068995502,Not Significant
FMR1NB,FMR1NB,0.01654483333333312,0.4167813019933465,0.5157022650930072,Not Significant,3.5662228333333332,3.549678,0.2876009610593824,Not Significant
LOC100507336,LOC100507336,-0.05402549999999984,0.416776604837912,0.5157022650930072,Not Significant,5.783949333333333,5.837974833333333,0.2876009610593824,Not Significant
DEFB123,DEFB123,0.02504083333333451,0.4169005658450071,0.5158204976373844,Not Significant,5.291629,5.266588166666666,0.2875014038926683,Not Significant
GPR137B,GPR137B,-0.11249116666666303,0.4169854631425651,0.5158961982863117,Not Significant,8.8758395,8.988330666666663,0.28743767249373964,Not Significant
NBPF10,NBPF10,0.05852000000000501,0.41710190646173384,0.5160109169789605,Not Significant,11.508025000000002,11.449504999999997,0.2873411101294401,Not Significant
ZNF337,ZNF337,-0.05834200000000145,0.4171493437827942,0.5160402578184174,Not Significant,8.166870166666666,8.225212166666667,0.28731641646117023,Not Significant
EMSY,EMSY,-0.033055027777773915,0.4171785992330973,0.5160471044701217,Not Significant,6.13674613888889,6.169801166666664,0.28731065442364634,Not Significant
CLCF1,CLCF1,0.0826753333333361,0.417539246905467,0.5164638569722785,Not Significant,7.900524166666668,7.817848833333332,0.2869600657546753,Not Significant
LOC101927438,LOC101927438,0.02757066666666841,0.4175741129007061,0.5164776181792519,Not Significant,4.280542666666667,4.252971999999999,0.28694849410923945,Not Significant
LOC101926943,LOC101926943,-0.022285333333334822,0.4176681910440959,0.5165646103561289,Not Significant,3.8801214999999996,3.9024068333333344,0.28687535049239177,Not Significant
LINC01085,LINC01085,-0.018202999999999747,0.4177488416590435,0.5166056190480043,Not Significant,3.6403498333333335,3.6585528333333333,0.28684087437588346,Not Significant
RBFOX3,RBFOX3,0.024821888888888033,0.41773991502746843,0.5166056190480043,Not Significant,5.063698722222223,5.038876833333335,0.28684087437588346,Not Significant
CHIC1,CHIC1,-0.0393435555555568,0.4178304810216268,0.5166772076749554,Not Significant,5.774998333333333,5.814341888888889,0.28678069618478697,Not Significant
HADHB,HADHB,-0.04084499999999025,0.4178881409768842,0.516719137601007,Not Significant,11.163471666666672,11.204316666666662,0.28674545329738166,Not Significant
SON,SON,-0.038740999999999914,0.41796207879179614,0.5167811892080435,Not Significant,9.931819933333333,9.970560933333333,0.2866933030079961,Not Significant
CALML6,CALML6,-0.02643399999999918,0.418065417517958,0.5168795838885643,Not Significant,4.219925333333333,4.2463593333333325,0.28661062159444134,Not Significant
LGALS1,LGALS1,-0.07435666666667018,0.4181407023402782,0.5169432846174207,Not Significant,12.740553333333333,12.814910000000003,0.28655710202950746,Not Significant
LOC646626,LOC646626,-0.028767833333334103,0.4181901742729059,0.5169750676955942,Not Significant,4.312604666666667,4.341372500000001,0.2865304012451716,Not Significant
SNORA3A,SNORA3A,-0.0295886666666636,0.41847772774140485,0.5173011516003331,Not Significant,9.48498816666667,9.514576833333333,0.28625655477647066,Not Significant
PRO1483,PRO1483,-0.01700499999999927,0.4185800054700943,0.5173981828978353,Not Significant,4.361119833333333,4.378124833333333,0.2861751008588046,Not Significant
LINC00635,LINC00635,-0.02321116666666878,0.41861829725768585,0.5174161159502844,Not Significant,4.077428999999999,4.100640166666667,0.2861600484465375,Not Significant
VAMP8,VAMP8,0.05280333333333154,0.4187094769349589,0.5174994131757773,Not Significant,11.772579999999996,11.719776666666665,0.2860901383438297,Not Significant
LOC105373876,LOC105373876,0.02494333333333243,0.4188489556467294,0.517614580192319,Not Significant,3.837654166666667,3.8127108333333344,0.2859934989392653,Not Significant
LOC100652768,LOC100652768,0.05289650000000279,0.41885024452795144,0.517614580192319,Not Significant,7.3673185000000005,7.314421999999998,0.2859934989392653,Not Significant
TAT,TAT,0.01616355555555682,0.4189228459835418,0.5176511395675265,Not Significant,4.973372777777778,4.957209222222221,0.2859628255872591,Not Significant
FBXW5,FBXW5,0.058996833333335275,0.41892741729376565,0.5176511395675265,Not Significant,8.631975333333337,8.572978500000001,0.2859628255872591,Not Significant
LOC105375527,LOC105375527,0.02247249999999923,0.41913105804099077,0.5178733553519483,Not Significant,4.1149051666666665,4.092432666666667,0.2857764329120089,Not Significant
LEAP2,LEAP2,-0.059750166666668214,0.4193889484507581,0.5181404652368614,Not Significant,6.2756116666666655,6.335361833333334,0.2855524892746855,Not Significant
FOXP1-IT1,FOXP1-IT1,0.10714933333333043,0.4193948725514085,0.5181404652368614,Not Significant,6.4226744999999985,6.315525166666668,0.2855524892746855,Not Significant
CATSPER1,CATSPER1,-0.060376999999999015,0.41942578382562484,0.518149229251929,Not Significant,6.386167333333334,6.446544333333333,0.28554514352300336,Not Significant
HTN3,HTN3,-0.01595833333333241,0.41952381133980754,0.5182409014648522,Not Significant,3.6586118333333335,3.674570166666666,0.28546831389072436,Not Significant
TAF4B,TAF4B,0.07098883333333816,0.41976368829622396,0.5185077809950234,Not Significant,6.010439416666669,5.939450583333331,0.2852447219791892,Not Significant
OFCC1,OFCC1,0.00850253030303083,0.4199736477329683,0.5187376770811745,Not Significant,4.284006469696971,4.27550393939394,0.28505220707833506,Not Significant
LINC00238,LINC00238,-0.016692000000002594,0.4200427234897245,0.5187935420414986,Not Significant,3.5967629999999984,3.613455000000001,0.285005438665825,Not Significant
RIOK3,RIOK3,-0.04770773333333267,0.42015560269096947,0.5189034990940699,Not Significant,7.931820766666666,7.979528499999999,0.28491340074056604,Not Significant
MYO1H,MYO1H,0.02258583333333508,0.4201802668849784,0.5189045019347585,Not Significant,4.455915000000001,4.433329166666666,0.28491256141734467,Not Significant
MMAA,MMAA,0.04714723333333559,0.42048254853939704,0.5192483307870003,Not Significant,5.5904338000000005,5.543286566666665,0.2846248909048712,Not Significant
IMPG1,IMPG1,-0.015645999999999383,0.4205489970219756,0.5193009098770054,Not Significant,3.535183833333333,3.5508298333333324,0.28458091646865163,Not Significant
ZNF295-AS1,ZNF295-AS1,0.06617683333333524,0.42059866293299514,0.5193327607757142,Not Significant,5.538164166666667,5.471987333333332,0.28455428018687473,Not Significant
ADAMTS19,ADAMTS19,0.05395949999999905,0.4206397297257773,0.5193539909298686,Not Significant,3.914861666666666,3.860902166666667,0.2845365267327456,Not Significant
LOC101928779,LOC101928779,0.023477166666666882,0.42066481137241374,0.5193554833100766,Not Significant,5.469697,5.446219833333333,0.2845352787755346,Not Significant
IGSF11-AS1,IGSF11-AS1,0.015566999999999886,0.4211200140992894,0.5198584751024253,Not Significant,3.483212166666666,3.4676451666666663,0.28411487145681136,Not Significant
CFAP74,CFAP74,0.035055611111110885,0.4211003671015531,0.5198584751024253,Not Significant,5.880521444444445,5.845465833333334,0.28411487145681136,Not Significant
MIR548XHG,MIR548XHG,0.01979233333333319,0.4211749804539517,0.5198673304837288,Not Significant,3.7167838333333334,3.6969915,0.2841074736540163,Not Significant
ALOX15B,ALOX15B,-0.17390983333333399,0.4211726421229585,0.5198673304837288,Not Significant,7.804733000000001,7.978642833333335,0.2841074736540163,Not Significant
LOC401261,LOC401261,0.11825174999999977,0.4214482532043298,0.5201751247282534,Not Significant,6.0626125,5.94436075,0.28385042002088573,Not Significant
MMP24,MMP24,0.04010424999999884,0.42160212526573276,0.5203355213681293,Not Significant,6.705757833333334,6.665653583333335,0.283716525425137,Not Significant
RABL6,RABL6,0.046801875000003434,0.4218101717574498,0.5205467830392757,Not Significant,7.091515541666667,7.044713666666664,0.28354023310296395,Not Significant
LOC102723897,LOC102723897,0.1014713333333308,0.421821155513647,0.5205467830392757,Not Significant,9.513949499999999,9.412478166666668,0.28354023310296395,Not Significant
LINC01003,LINC01003,-0.11624966666666481,0.4218902957112005,0.5206025742029022,Not Significant,8.116845000000001,8.233094666666666,0.28349368878277276,Not Significant
CCNI,CCNI,-0.04233477777777672,0.42192140307861903,0.5206114300933218,Not Significant,10.384989277777779,10.427324055555555,0.2834863011288884,Not Significant
GSPT2,GSPT2,-0.09994266666667251,0.4220251277631312,0.5207098828542944,Not Significant,8.192848499999998,8.292791166666671,0.28340417951970914,Not Significant
KLHL13,KLHL13,-0.09959233333333373,0.4222733949166604,0.5209866560660096,Not Significant,6.164051333333334,6.263643666666668,0.28317340006153874,Not Significant
ARSJ,ARSJ,0.09045150000000213,0.42238290503754206,0.5210922138534495,Not Significant,6.929862000000001,6.839410499999999,0.2830854160018151,Not Significant
LINC01490,LINC01490,0.021420666666664978,0.42247138667712036,0.5211718183816701,Not Significant,4.006223166666667,3.9848025000000016,0.2830190761755547,Not Significant
SAA2,SAA2,0.14034316666666324,0.42253870379261926,0.5212253062490605,Not Significant,7.646236999999996,7.5058938333333325,0.2829745068168566,Not Significant
TCF7,TCF7,0.060535249999998264,0.4226240238330915,0.5213009944145209,Not Significant,7.3198919999999985,7.25935675,0.2829114466280792,Not Significant
RLF,RLF,-0.06532266666666864,0.42272830152444146,0.5214000566767334,Not Significant,8.116820833333332,8.1821435,0.28282892595942133,Not Significant
LOC101929473,LOC101929473,-0.017997666666666134,0.4228531715761031,0.5215245052235457,Not Significant,3.7788285000000004,3.7968261666666665,0.28272528027038035,Not Significant
ACTN3,ACTN3,0.03193599999999819,0.4234648664656447,0.5222493293628174,Not Significant,5.7560080000000005,5.724072000000002,0.2821221090388262,Not Significant
HSPE1-MOB4,HSPE1-MOB4,-0.1115753333333327,0.4236297228565495,0.5224230270814713,Not Significant,9.715559666666666,9.827134999999998,0.28197768871228,Not Significant
TRAPPC5,TRAPPC5,0.05712083333333595,0.4237100686709019,0.5224924920040512,Not Significant,9.097008166666667,9.039887333333331,0.2819199457999474,Not Significant
SLC1A3,SLC1A3,0.08217825000000012,0.42391682310451784,0.522717819341313,Not Significant,6.3172665,6.2350882499999996,0.28173269464169054,Not Significant
C11orf54,C11orf54,0.061481722222222146,0.42402974531922155,0.5228274262876709,Not Significant,7.930653333333333,7.869171611111111,0.2816416384346926,Not Significant
GRIN3B,GRIN3B,-0.043585166666664676,0.42419427742402116,0.5230006520464483,Not Significant,5.7007373333333335,5.744322499999998,0.28149776967957485,Not Significant
PTPRJ,PTPRJ,-0.03517683333333288,0.4243115585443814,0.5231156044504713,Not Significant,6.045186222222223,6.080363055555556,0.28140232484800937,Not Significant
SYF2,SYF2,0.03163750000000043,0.4243633162384738,0.5231497673694111,Not Significant,7.342410749999999,7.310773249999999,0.2813739634636299,Not Significant
LPA,LPA,-0.018859166666666205,0.42442316071671965,0.5231938951378193,Not Significant,3.707968833333334,3.7268280000000003,0.2813373321979828,Not Significant
B3GALT5-AS1,B3GALT5-AS1,0.030348916666665282,0.4244494043156987,0.5231965998576704,Not Significant,4.720430166666665,4.6900812499999995,0.28133508706117766,Not Significant
AFF2,AFF2,-0.027124055555556303,0.42447527626574977,0.5231988461847811,Not Significant,5.044417722222221,5.071541777777777,0.28133322243634123,Not Significant
FUT4,FUT4,0.06877375000000274,0.42470000093587523,0.5234461798402337,Not Significant,7.037712916666667,6.968939166666664,0.2811279653700378,Not Significant
CTBP1-AS,CTBP1-AS,-0.04229633333333549,0.4247775283076176,0.5235120738914696,Not Significant,5.2511021666666675,5.293398500000003,0.28107329762607036,Not Significant
LOC338963,LOC338963,0.057006999999999586,0.42490782870944344,0.5236429962937711,Not Significant,6.6251635,6.568156500000001,0.2809647007643596,Not Significant
BCL2L1,BCL2L1,-0.08587308333332988,0.4249751041822388,0.5236962383303844,Not Significant,7.598291708333334,7.684164791666664,0.2809205455910176,Not Significant
GNA14-AS1,GNA14-AS1,-0.03420083333333146,0.42528304339291495,0.524046027131853,Not Significant,4.407973166666666,4.442173999999998,0.2806305671164236,Not Significant
WHSC1L1,WHSC1L1,0.03598538095237824,0.4254636013592315,0.5241517259748575,Not Significant,7.02134619047619,6.9853608095238116,0.28054297978038906,Not Significant
BSG,BSG,0.11445733333333763,0.4254245209037911,0.5241517259748575,Not Significant,9.579205333333336,9.464747999999998,0.28054297978038906,Not Significant
CNBD1,CNBD1,-0.014397583333332964,0.42546519554079565,0.5241517259748575,Not Significant,3.8796161666666675,3.8940137500000005,0.28054297978038906,Not Significant
TMEM26-AS1,TMEM26-AS1,0.011904166666667049,0.4254292672306527,0.5241517259748575,Not Significant,3.6181965833333334,3.6062924166666663,0.28054297978038906,Not Significant
PATL1,PATL1,0.06421170000000043,0.4256347927845896,0.5243309692541759,Not Significant,6.802076933333334,6.737865233333333,0.2803944902187801,Not Significant
PKP2,PKP2,0.10300283333333304,0.4257194659175726,0.5244055818490907,Not Significant,5.566911583333332,5.463908749999999,0.28033269426388074,Not Significant
TMEM253,TMEM253,0.037982833333335186,0.4258196662296997,0.5244993114498424,Not Significant,5.907500166666668,5.869517333333333,0.2802550776014629,Not Significant
CBLB,CBLB,0.058592611111111914,0.4259691160766904,0.5246536896477608,Not Significant,6.546438611111111,6.487845999999999,0.2801272685976362,Not Significant
CMIP,CMIP,0.055990555555556654,0.42613449411133886,0.5248276675380535,Not Significant,7.945561388888889,7.889570833333332,0.27998327816292845,Not Significant
EXTL3-AS1,EXTL3-AS1,-0.019346999999998005,0.4264036304789553,0.525129407363129,Not Significant,4.205774500000001,4.225121499999999,0.2797336604447553,Not Significant
SHANK1,SHANK1,0.031090833333332846,0.42653500155878515,0.5252614603708463,Not Significant,5.378047999999999,5.346957166666666,0.27962446320278717,Not Significant
LRRC3,LRRC3,0.034004916666666496,0.4266094088274823,0.525323353656075,Not Significant,6.005041750000001,5.971036833333335,0.27957329187056557,Not Significant
SERF2-C15ORF63,SERF2-C15ORF63,0.04905899999999974,0.4266790510122251,0.5253793725815574,Not Significant,9.065109166666668,9.016050166666668,0.2795269824632809,Not Significant
TAAR3,TAAR3,0.028240333333333645,0.42676165584355497,0.5254513454568192,Not Significant,4.240406666666666,4.212166333333332,0.27946749158223755,Not Significant
C7orf25,C7orf25,0.07894158333332957,0.42702684019796283,0.5257480989534058,Not Significant,6.648495916666665,6.569554333333335,0.2792222889992987,Not Significant
LOC101929019,LOC101929019,0.022142166666666796,0.42712572651694514,0.5258400871697211,Not Significant,4.917297333333334,4.895155166666667,0.27914630873368723,Not Significant
LOC100996325,LOC100996325,-0.014534166666665627,0.4272279727069915,0.5259362011227139,Not Significant,3.421154,3.4356881666666657,0.2790669348972554,Not Significant
KLHL20,KLHL20,0.0469397083333325,0.42742531390630256,0.5261493636638721,Not Significant,6.938083458333332,6.8911437499999995,0.27889095051016993,Not Significant
ARHGEF25,ARHGEF25,0.041535500000002834,0.4275329947173636,0.5262521387391788,Not Significant,7.138247333333334,7.096711833333331,0.2788061261382494,Not Significant
GCGR,GCGR,0.04192666666666334,0.4276840032101855,0.5264082313910939,Not Significant,6.430486166666664,6.3885595,0.27867732832308917,Not Significant
TTTY11,TTTY11,-0.03724483333333506,0.427930142824555,0.5266515956976973,Not Significant,6.045438499999998,6.082683333333333,0.27847659561139926,Not Significant
TIMP4,TIMP4,-0.06839083333333118,0.42791060717657475,0.5266515956976973,Not Significant,5.396101000000001,5.464491833333332,0.27847659561139926,Not Significant
KLHL21,KLHL21,-0.07718899999999973,0.42814642653914786,0.5268879686253627,Not Significant,7.741187999999998,7.818376999999998,0.27828171833605964,Not Significant
PKDREJ,PKDREJ,0.03857966666666446,0.42818316683096586,0.5269033765715064,Not Significant,5.266456999999999,5.227877333333335,0.2782690183152848,Not Significant
DKFZP547J0410,DKFZP547J0410,0.01815258333333336,0.42823859930995456,0.5269417832572433,Not Significant,4.023048333333334,4.00489575,0.2782373631683488,Not Significant
PDCL3P4,PDCL3P4,0.04978599999999744,0.4283160676334136,0.5270072988725136,Not Significant,9.0552305,9.005444500000003,0.2781833699143871,Not Significant
SFT2D1,SFT2D1,0.03593906666667124,0.42839665299149954,0.5270671605053591,Not Significant,7.364767833333334,7.328828766666663,0.27813404213375614,Not Significant
TMF1,TMF1,-0.05589400000000033,0.4284131739469669,0.5270671605053591,Not Significant,7.108837444444445,7.164731444444445,0.27813404213375614,Not Significant
TAAR9,TAAR9,-0.027981000000000478,0.4286780277758576,0.5273631810825482,Not Significant,4.792795166666667,4.8207761666666675,0.2778901946238544,Not Significant
LOC100505853,LOC100505853,0.030540333333332725,0.42889434083299016,0.5275994563088324,Not Significant,5.7691884999999985,5.738648166666666,0.27769566066584594,Not Significant
MRPL50,MRPL50,-0.09265311111110819,0.4289969398434093,0.527695828694638,Not Significant,6.83570988888889,6.928362999999998,0.27761633880006226,Not Significant
SOS1-IT1,SOS1-IT1,0.12215833333333315,0.42918391095959935,0.5278959678253001,Not Significant,4.931811833333333,4.8096535,0.2774516552142528,Not Significant
CAPG,CAPG,0.10011533333333311,0.4293605207854245,0.5280833406652482,Not Significant,11.001955333333337,10.901840000000004,0.27729753289263587,Not Significant
AFMID,AFMID,0.04661850000000012,0.4296814365073487,0.5284481684220347,Not Significant,6.498841166666665,6.452222666666665,0.2769976030059223,Not Significant
WDR81,WDR81,0.05614699999999928,0.42982271380181214,0.528592037239029,Not Significant,8.753859,8.697712000000001,0.27687938340861695,Not Significant
MRAP,MRAP,0.02669816666666769,0.42989712267589275,0.5286536602687268,Not Significant,5.086234333333333,5.059536166666665,0.27682875649786326,Not Significant
ALDH16A1,ALDH16A1,0.05345483333332979,0.43001886455118754,0.5287734794433125,Not Significant,8.124252833333331,8.070798000000002,0.2767303349525535,Not Significant
LOC101929949,LOC101929949,0.033473166666667,0.43005034292528554,0.5287822986683766,Not Significant,4.621440166666667,4.587967,0.27672309156953895,Not Significant
VNN1,VNN1,-0.16184550000000097,0.4301981403090177,0.5289114112004619,Not Significant,6.044670999999999,6.2065165,0.276617063028413,Not Significant
SNHG18,SNHG18,0.07160883333333246,0.4302039724749333,0.5289114112004619,Not Significant,6.442013833333331,6.370404999999999,0.276617063028413,Not Significant
GDI2,GDI2,0.08860950000000223,0.4303825699518365,0.5291010855166254,Not Significant,11.278857166666667,11.190247666666664,0.2764613474579322,Not Significant
FLJ31104,FLJ31104,-0.025417166666668933,0.4306010847426725,0.5292799931395469,Not Significant,4.716855999999998,4.742273166666667,0.27631452209283036,Not Significant
ATXN7L1,ATXN7L1,-0.03299370833333448,0.43059773441362564,0.5292799931395469,Not Significant,5.882181916666667,5.915175625000002,0.27631452209283036,Not Significant
SLCO1C1,SLCO1C1,-0.03939049999999966,0.4305960635111475,0.5292799931395469,Not Significant,4.068037833333333,4.107428333333333,0.27631452209283036,Not Significant
DTX2P1-UPK3BP1-PMS2P11,DTX2P1-UPK3BP1-PMS2P11,-0.04134258333333207,0.43116850390542544,0.5299382567266255,Not Significant,8.725399583333333,8.766742166666665,0.2757747272387558,Not Significant
POMC,POMC,0.05038166666666655,0.43118534048807167,0.5299382567266255,Not Significant,6.268076166666668,6.217694500000001,0.2757747272387558,Not Significant
MFGE8,MFGE8,-0.04674083333333634,0.4312130156218944,0.5299423316492099,Not Significant,6.945567916666665,6.992308750000001,0.27577138777502375,Not Significant
KIAA1652,KIAA1652,0.07214350000000103,0.4317522215105606,0.5305610652335101,Not Significant,6.2934722500000015,6.2213287500000005,0.2752646235106015,Not Significant
CDK15,CDK15,-0.043997944444443604,0.43176525391376985,0.5305610652335101,Not Significant,5.720378888888889,5.7643768333333325,0.2752646235106015,Not Significant
HSBP1,HSBP1,0.047123666666667674,0.4318411190460507,0.5306243176982115,Not Significant,10.930730083333335,10.883606416666668,0.2752128508479528,Not Significant
MAG,MAG,0.024369833333332203,0.432261622365182,0.5311110129083099,Not Significant,5.051619833333332,5.0272499999999996,0.2748146931285549,Not Significant
GLT8D2,GLT8D2,-0.12571291666666262,0.4322999382911479,0.5311280938342984,Not Significant,8.15705066666667,8.282763583333333,0.27480072611895007,Not Significant
CCNG1,CCNG1,0.08436266666666903,0.4327839181719859,0.5316926891705192,Not Significant,10.73605816666667,10.6516955,0.27433931123882166,Not Significant
XRN2,XRN2,-0.11767808333333463,0.43314814690594977,0.5321101098841796,Not Significant,8.561274749999999,8.678952833333334,0.27399848957142275,Not Significant
DRD3,DRD3,0.018561416666669217,0.4332742160614191,0.5322349277479488,Not Significant,4.293227750000002,4.274666333333332,0.27389662841209983,Not Significant
NLGN1,NLGN1,-0.04186600000000151,0.4335079000353669,0.5324919183145732,Not Significant,3.7791484999999994,3.821014500000001,0.27368697917189083,Not Significant
SST,SST,0.049193666666668356,0.4336361347502578,0.5326193604049152,Not Significant,5.018907333333334,4.9697136666666655,0.2735830512575636,Not Significant
CSNK1G1,CSNK1G1,0.021758375000000107,0.4337390176754715,0.5327156511900798,Not Significant,5.940758000000001,5.9189996250000005,0.2735045434523871,Not Significant
GNS,GNS,-0.08232444444444553,0.4339487180571995,0.5328858012737938,Not Significant,9.35229272222222,9.434617166666666,0.2733658513683823,Not Significant
LOC101928847,LOC101928847,0.025309000000000914,0.43395103908832594,0.5328858012737938,Not Significant,3.752270833333333,3.7269618333333323,0.2733658513683823,Not Significant
LINC00658,LINC00658,-0.02807549999999992,0.43391774237619246,0.5328858012737938,Not Significant,5.267106999999999,5.295182499999999,0.2733658513683823,Not Significant
PCK1,PCK1,0.05544149999999881,0.4341200507364865,0.5330632558431034,Not Significant,3.8545941666666654,3.7991526666666666,0.2732212524488803,Not Significant
UEVLD,UEVLD,0.0799015833333323,0.4342515474852643,0.5331344478296798,Not Significant,7.173483166666666,7.093581583333334,0.2731632551621383,Not Significant
TYW5,TYW5,0.04517550000000092,0.4342286561641855,0.5331344478296798,Not Significant,6.211556055555554,6.166380555555553,0.2731632551621383,Not Significant
EIF2AK2,EIF2AK2,0.04220888888889096,0.43421079002208124,0.5331344478296798,Not Significant,7.767350500000002,7.725141611111111,0.2731632551621383,Not Significant
SKAP1,SKAP1,-0.08173533333333349,0.4343196593022315,0.5331879796918936,Not Significant,7.419319333333333,7.501054666666667,0.27311964997896865,Not Significant
LINC00559,LINC00559,0.022860166666665904,0.43441612182275674,0.5332763079931201,Not Significant,4.132038499999999,4.109178333333333,0.2730477104037775,Not Significant
ADAD1,ADAD1,-0.022701583333336828,0.43459243781356044,0.533305161786243,Not Significant,4.690760083333333,4.71346166666667,0.27302421282109235,Not Significant
UAP1L1,UAP1L1,-0.0758551666666678,0.43458888041284405,0.533305161786243,Not Significant,6.754567499999998,6.830422666666665,0.27302421282109235,Not Significant
TET3,TET3,0.036468333333334435,0.4346112256174811,0.533305161786243,Not Significant,6.81831888888889,6.781850555555556,0.27302421282109235,Not Significant
LOC105371307,LOC105371307,0.017433500000001434,0.43446910433909613,0.533305161786243,Not Significant,3.4557588333333333,3.438325333333332,0.27302421282109235,Not Significant
SEC22B,SEC22B,0.0754569166666661,0.4345945350969867,0.533305161786243,Not Significant,7.7902955,7.714838583333334,0.27302421282109235,Not Significant
C2CD4B,C2CD4B,-0.05578483333333306,0.4345664147874511,0.533305161786243,Not Significant,5.851881583333333,5.907666416666666,0.27302421282109235,Not Significant
LOC100130691,LOC100130691,-0.024757000000003693,0.43452002980044613,0.533305161786243,Not Significant,4.757229,4.781986000000003,0.27302421282109235,Not Significant
LOC285889,LOC285889,0.021077499999997862,0.4348365873704438,0.5335516050899044,Not Significant,4.028520499999999,4.007443000000001,0.27282356926310236,Not Significant
ZFP42,ZFP42,-0.01837788888888614,0.4349686464180309,0.5336835431066641,Not Significant,4.015255722222224,4.03363361111111,0.2727161890797927,Not Significant
RNF168,RNF168,-0.03208108333333204,0.4351703743799518,0.533900941497623,Not Significant,6.451442750000002,6.483523833333334,0.27253931329293984,Not Significant
LYZL1,LYZL1,0.024484500000000686,0.4352905424513177,0.5340182569801171,Not Significant,3.8379595000000006,3.813475,0.2724438950872056,Not Significant
DEFB121,DEFB121,0.021368333333333656,0.43551928429539877,0.5342687509781436,Not Significant,3.991209166666667,3.9698408333333335,0.27224022666799585,Not Significant
RAB20,RAB20,-0.035198333333332776,0.43575341950435276,0.5345258326088071,Not Significant,7.221965250000001,7.257163583333334,0.2720313013282465,Not Significant
C11orf40,C11orf40,-0.02447983333333381,0.4359518770711605,0.5347391230087448,Not Significant,3.7459336666666667,3.7704135000000005,0.2718580405391824,Not Significant
MAP10,MAP10,0.02776616666666598,0.436015223908686,0.5347866717107439,Not Significant,3.983655333333333,3.955889166666667,0.271819425034974,Not Significant
INSL6,INSL6,0.03312616666666646,0.436066154012077,0.5348189863870073,Not Significant,4.6885856666666665,4.6554595,0.2717931834281095,Not Significant
HTATSF1P2,HTATSF1P2,0.07563816666666678,0.4361863353846576,0.5349362267485893,Not Significant,3.792163833333333,3.716525666666666,0.2716979899825996,Not Significant
PRAMEF12,PRAMEF12,-0.029377166666667343,0.43622007221358794,0.5349474448143521,Not Significant,5.8393939999999995,5.868771166666667,0.2716888825549641,Not Significant
LOC285847,LOC285847,-0.028095944444447518,0.4363178623082476,0.5350372072891002,Not Significant,5.229334166666667,5.257430111111114,0.27161601543957153,Not Significant
LOC102725108,LOC102725108,-0.02769499999999958,0.43650726082734786,0.5352392886539822,Not Significant,4.8561692500000015,4.883864250000001,0.2714520151591967,Not Significant
ZNF569,ZNF569,-0.0658340833333293,0.4367609086696454,0.535520124449537,Not Significant,5.243149750000002,5.308983833333332,0.2712242040605793,Not Significant
ABCC11,ABCC11,0.03580633333333516,0.4367985793841096,0.5355361302131033,Not Significant,4.808698916666668,4.772892583333332,0.27121122394909447,Not Significant
LINC01289,LINC01289,0.02164333333333257,0.4369275828449231,0.5356641062153453,Not Significant,4.102767166666665,4.081123833333333,0.2711074538602463,Not Significant
C1orf111,C1orf111,-0.053682833333333235,0.4372144523696427,0.5359855973910502,Not Significant,5.732251500000001,5.785934333333334,0.2708468801908693,Not Significant
LOC101928225,LOC101928225,0.02116016666666498,0.43725447783023547,0.5360044607650178,Not Significant,3.8001234999999993,3.7789633333333343,0.2708315959834035,Not Significant
LOC101927460,LOC101927460,0.026550666666667055,0.4372820676441395,0.5360080787468027,Not Significant,4.3259713333333325,4.2994206666666654,0.2708286645446994,Not Significant
LINC01449,LINC01449,0.031668666666668344,0.4373745454113922,0.5360912296706765,Not Significant,4.116072166666668,4.0844035,0.2707612976744992,Not Significant
LINC00463,LINC00463,-0.04082033333333257,0.4375059379120396,0.5362220664381083,Not Significant,4.578810833333334,4.619631166666666,0.27065531803848447,Not Significant
LOC105376997,LOC105376997,-0.0235241666666699,0.4376007386343261,0.5363080428702476,Not Significant,4.6824138333333325,4.705938000000002,0.2705856899883109,Not Significant
TSPAN3,TSPAN3,-0.04040356666666334,0.4380679692128581,0.5368504208103723,Not Significant,7.683547700000003,7.723951266666666,0.27014670213231395,Not Significant
IFNAR1,IFNAR1,-0.04298858333333477,0.43809898194076885,0.5368581846516886,Not Significant,7.207086041666665,7.250074625,0.2701404214833093,Not Significant
