gene,gene,log2FC,pvalue,adj_pvalue,regulation,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
YIPF3,YIPF3,0.06949125124606503,0.776167013761509,0.9001118922979136,Not Significant,8.100213036975632,8.030721785729567,0.0457035003528199,Not Significant
LOC101930458,LOC101930458,-0.038864578209052425,0.7761203094261299,0.9001118922979136,Not Significant,9.682704681360528,9.72156925956958,0.0457035003528199,Not Significant
CNTN1,CNTN1,0.03669766476966174,0.7762886472142771,0.9001262992618461,Not Significant,10.023910734968352,9.98721307019869,0.045696549200504234,Not Significant
UGDH,UGDH,0.04381263558310167,0.7763168502678879,0.9001262992618461,Not Significant,10.693177456010615,10.649364820427513,0.045696549200504234,Not Significant
PLLP,PLLP,-0.03676911961038698,0.7764563096711832,0.900178816837367,Not Significant,9.420780897265184,9.45755001687557,0.04567121116968469,Not Significant
GCAT,GCAT,0.0411142648206031,0.7764995656117155,0.900178816837367,Not Significant,8.0772130649465,8.036098800125897,0.04567121116968469,Not Significant
FOLH1B,FOLH1B,-0.036017210926909016,0.776660478348842,0.9002856951732595,Not Significant,8.4240876410623,8.46010485198921,0.04561965039605322,Not Significant
CARMIL1,CARMIL1,0.04706221131890587,0.7768865282230498,0.9003346886756322,Not Significant,8.263807630479832,8.216745419160926,0.04559601675519737,Not Significant
TMEM265,TMEM265,-0.041278746903232744,0.7769089119516084,0.9003346886756322,Not Significant,8.45487904661619,8.496157793519423,0.04559601675519737,Not Significant
OIP5,OIP5,0.03740569190123999,0.7767870528128415,0.9003346886756322,Not Significant,9.790482714500577,9.753077022599337,0.04559601675519737,Not Significant
LINC00115,LINC00115,0.04136287036132735,0.7770522625487181,0.9003415310560499,Not Significant,8.621685537707286,8.580322667345959,0.04559271620840729,Not Significant
UBE3C,UBE3C,0.04827394241680594,0.7769855307529241,0.9003415310560499,Not Significant,9.604060017664708,9.555786075247902,0.04559271620840729,Not Significant
FABP7,FABP7,-0.029701246198150955,0.77719127292904,0.900422963091913,Not Significant,8.954962829968474,8.984664076166625,0.04555343790859122,Not Significant
CCL25,CCL25,-0.047673119571365774,0.7773140581888713,0.900485584608047,Not Significant,9.067607917294469,9.115281036865834,0.04552323517680779,Not Significant
HOXC5,HOXC5,-0.05451735450427542,0.7773836484988569,0.9004865763911163,Not Significant,8.521360733017081,8.575878087521357,0.04552275685079745,Not Significant
ZNF573,ZNF573,0.03668578539402567,0.7778095598015876,0.9006432171694483,Not Significant,9.75128983508704,9.714604049693014,0.04544721734655368,Not Significant
ZW10,ZW10,0.03423265112880003,0.7776484397099018,0.9006432171694483,Not Significant,11.333065261761794,11.298832610632994,0.04544721734655368,Not Significant
RPL30,RPL30,0.027841971879551508,0.7777712568324363,0.9006432171694483,Not Significant,13.110364199443477,13.082522227563926,0.04544721734655368,Not Significant
CYB5R1,CYB5R1,-0.05245365433048477,0.7778626060813912,0.9006432171694483,Not Significant,9.908596953897955,9.96105060822844,0.04544721734655368,Not Significant
STX6,STX6,0.026887486433956553,0.7776712622371036,0.9006432171694483,Not Significant,9.714121462289448,9.687233975855492,0.04544721734655368,Not Significant
KIFC1,KIFC1,0.04280365262803798,0.7782754241280163,0.901041563405898,Not Significant,9.11391641849193,9.071112765863893,0.045255175345576396,Not Significant
POLA1,POLA1,-0.04676170996799023,0.7786839323260413,0.9010682472058081,Not Significant,9.841076778838657,9.887838488806647,0.04524231416809456,Not Significant
NDUFB4,NDUFB4,-0.041815987319539616,0.7785641121446029,0.9010682472058081,Not Significant,10.665613556930532,10.707429544250072,0.04524231416809456,Not Significant
SNAPC2,SNAPC2,0.05079804487091799,0.7787111437954477,0.9010682472058081,Not Significant,8.176350815574278,8.12555277070336,0.04524231416809456,Not Significant
KCNMA1,KCNMA1,0.032679910509910925,0.7785027798657913,0.9010682472058081,Not Significant,9.555787707649683,9.523107797139772,0.04524231416809456,Not Significant
CD96,CD96,0.054564276417844226,0.7786911503914778,0.9010682472058081,Not Significant,7.865962791269629,7.811398514851785,0.04524231416809456,Not Significant
MYOT,MYOT,-0.06616168858290727,0.7784958020406046,0.9010682472058081,Not Significant,7.237315387688233,7.3034770762711405,0.04524231416809456,Not Significant
SNX29P2,SNX29P2,0.06884990785490697,0.7788733664467531,0.9010967832761314,Not Significant,4.681937256503476,4.613087348648569,0.04522856064644918,Not Significant
SFTPA2,SFTPA2,-0.04274970675942846,0.7788169366695195,0.9010967832761314,Not Significant,8.3286295050014,8.371379211760829,0.04522856064644918,Not Significant
NDUFB11,NDUFB11,-0.03509822215628944,0.7791072393811511,0.9012877653980098,Not Significant,10.58526817497018,10.62036639712647,0.04513652425827065,Not Significant
ARR3,ARR3,-0.05909834945635417,0.779296799360952,0.9014274561564393,Not Significant,8.908682017844143,8.967780367300497,0.045069218091489734,Not Significant
POLR3F,POLR3F,-0.04354665786071976,0.779368622066331,0.9014309453245345,Not Significant,9.125184543641655,9.168731201502375,0.045067537064905565,Not Significant
PWP1,PWP1,-0.03544799037963031,0.7797025371374899,0.9016570984701912,Not Significant,10.28750904764773,10.32295703802736,0.04495859389479604,Not Significant
PRDM9,PRDM9,-0.057494469325437336,0.7797179278325036,0.9016570984701912,Not Significant,8.177123874734562,8.23461834406,0.04495859389479604,Not Significant
GNB2,GNB2,-0.07552662006824473,0.7797706225224995,0.9016570984701912,Not Significant,7.986671477469792,8.062198097538037,0.04495859389479604,Not Significant
ADAM3A,ADAM3A,0.03932325659688196,0.780133998544337,0.901997662600773,Not Significant,8.181999027810717,8.142675771213835,0.04479458786925736,Not Significant
APEX1,APEX1,0.04399538684901927,0.7803390805049613,0.9021551618156988,Not Significant,10.61293428667927,10.56893889983025,0.04471876165410038,Not Significant
TTR,TTR,-0.046649670961014245,0.7812937000799715,0.9022466204787033,Not Significant,7.869103946620471,7.915753617581485,0.0446747359907599,Not Significant
WIPI1,WIPI1,-0.041720978886090165,0.7806631674835004,0.9022466204787033,Not Significant,9.319285260633638,9.361006239519728,0.0446747359907599,Not Significant
RPARP-AS1,RPARP-AS1,-0.03999316201284575,0.7804996005956579,0.9022466204787033,Not Significant,7.750787592619266,7.790780754632112,0.0446747359907599,Not Significant
LOC100293211,LOC100293211,0.029099792117492917,0.7810245945312589,0.9022466204787033,Not Significant,6.881259070812866,6.852159278695373,0.0446747359907599,Not Significant
RNF128,RNF128,-0.06446930174496757,0.7811675902636169,0.9022466204787033,Not Significant,7.92793373880503,7.9924030405499975,0.0446747359907599,Not Significant
WDCP,WDCP,0.04749997882941592,0.7805593664176034,0.9022466204787033,Not Significant,9.167743254044593,9.120243275215177,0.0446747359907599,Not Significant
BACE2,BACE2,-0.038021666515730246,0.7808240000644554,0.9022466204787033,Not Significant,9.99247074169644,10.03049240821217,0.0446747359907599,Not Significant
POLE,POLE,0.048797384598618265,0.7812464705263223,0.9022466204787033,Not Significant,8.220088559150655,8.171291174552037,0.0446747359907599,Not Significant
HCK,HCK,0.04313794656295755,0.7813134805992588,0.9022466204787033,Not Significant,9.460365034775863,9.417227088212906,0.0446747359907599,Not Significant
SERF2-C15ORF63,SERF2-C15ORF63,0.04679079497242,0.7812728790071211,0.9022466204787033,Not Significant,10.212373455616975,10.165582660644555,0.0446747359907599,Not Significant
COX8A,COX8A,0.06623867665058825,0.7807227446983095,0.9022466204787033,Not Significant,10.241240009583425,10.175001332932837,0.0446747359907599,Not Significant
SCNN1B,SCNN1B,-0.05474666408944806,0.7811992034961296,0.9022466204787033,Not Significant,8.407102445283755,8.461849109373203,0.0446747359907599,Not Significant
BCO1,BCO1,0.04757652046278693,0.7811712712986513,0.9022466204787033,Not Significant,9.882062092041263,9.834485571578476,0.0446747359907599,Not Significant
UBAP1,UBAP1,0.030126475802745745,0.7814531989642837,0.9022829400863026,Not Significant,9.790839166044492,9.760712690241746,0.04465725397715136,Not Significant
CCNI,CCNI,-0.03696062573025394,0.7814826746934795,0.9022829400863026,Not Significant,10.760826675831444,10.797787301561698,0.04465725397715136,Not Significant
MTA1,MTA1,0.03030389396480615,0.7820556757255505,0.9026876133394219,Not Significant,9.596350040332556,9.56604614636775,0.04446251687918079,Not Significant
SP140,SP140,0.04774175060049224,0.7821704364645343,0.9026876133394219,Not Significant,8.824403774442644,8.776662023842151,0.04446251687918079,Not Significant
TNF,TNF,0.048558932715312864,0.7819143632667871,0.9026876133394219,Not Significant,7.486924313093523,7.43836538037821,0.04446251687918079,Not Significant
SLC25A21,SLC25A21,-0.05060752491116993,0.7820610085615329,0.9026876133394219,Not Significant,8.157873390200347,8.208480915111517,0.04446251687918079,Not Significant
MCF2L-AS1,MCF2L-AS1,0.0620237071846077,0.7821776800724463,0.9026876133394219,Not Significant,8.438494614603961,8.376470907419353,0.04446251687918079,Not Significant
NPC1L1,NPC1L1,0.04578878380748108,0.7822500873986373,0.9026916581528713,Not Significant,9.101781962692813,9.055993178885332,0.04446057087238971,Not Significant
PCNX1,PCNX1,-0.03803632583554428,0.7825474215476945,0.902921374903243,Not Significant,7.81295000277919,7.850986328614734,0.04435006577988209,Not Significant
MKI67,MKI67,0.03161746086078132,0.7825869942772555,0.902921374903243,Not Significant,9.130124192117268,9.098506731256487,0.04435006577988209,Not Significant
WDHD1,WDHD1,0.032315906513945336,0.7827362484337389,0.9030140534281801,Not Significant,8.878015402542283,8.845699496028338,0.044305490795223154,Not Significant
GBX1,GBX1,-0.034606747865098875,0.7829879252155163,0.9032248664478718,Not Significant,6.746086140191957,6.780692888057056,0.04420411447055899,Not Significant
ZBTB6,ZBTB6,-0.04185166515704353,0.7832039140205391,0.9033149465254937,Not Significant,8.52537089651686,8.567222561673903,0.04416080373874772,Not Significant
NDUFB1,NDUFB1,-0.04870941939418039,0.7832020911638603,0.9033149465254937,Not Significant,10.895009077341385,10.943718496735565,0.04416080373874772,Not Significant
TMEM70,TMEM70,0.05646888546776907,0.7837135949710564,0.9038232225101945,Not Significant,9.570555387297382,9.514086501829613,0.04391650425457707,Not Significant
PRSS50,PRSS50,-0.0634581993851171,0.7839402565698625,0.9040050436864508,Not Significant,8.906556295934523,8.97001449531964,0.04382914647255317,Not Significant
NAT9,NAT9,-0.05242493632623724,0.7844762731604674,0.9045435358805918,Not Significant,7.652890511416138,7.705315447742375,0.043570525611585906,Not Significant
PBX3,PBX3,0.057794675999735645,0.7848374555511163,0.904561934122915,Not Significant,8.531098083687361,8.473303407687625,0.04356169223481441,Not Significant
ALG13,ALG13,-0.030609951940091307,0.7847376138840068,0.904561934122915,Not Significant,9.46295783805591,9.493567789996002,0.04356169223481441,Not Significant
ELP6,ELP6,-0.05899935983020477,0.7847869568764984,0.904561934122915,Not Significant,8.999538969183133,9.058538329013338,0.04356169223481441,Not Significant
RPL29,RPL29,0.061304654659558366,0.7845802032515269,0.904561934122915,Not Significant,10.226324911128327,10.165020256468768,0.04356169223481441,Not Significant
SH3GL2,SH3GL2,-0.05347307084159958,0.784660637230722,0.904561934122915,Not Significant,8.46110239082514,8.51457546166674,0.04356169223481441,Not Significant
GSS,GSS,-0.027511167904078704,0.7849883140392112,0.9046562194077855,Not Significant,9.308297743971302,9.33580891187538,0.043516426738333384,Not Significant
GAK,GAK,0.027889668361135378,0.7851590859737441,0.9047734352486605,Not Significant,9.779170140329615,9.75128047196848,0.043460159070978804,Not Significant
RPL27A,RPL27A,0.03343497585195543,0.785384409729504,0.9049534874112781,Not Significant,10.121787943848302,10.088352967996347,0.04337374198787252,Not Significant
RHOH,RHOH,-0.050772537497245196,0.7859825317660247,0.9050854485951209,Not Significant,7.9868288801349845,8.03760141763223,0.043310417367689154,Not Significant
AKIP1,AKIP1,-0.04503170781402677,0.7858768219110962,0.9050854485951209,Not Significant,7.1438099669341115,7.188841674748138,0.043310417367689154,Not Significant
SRGN,SRGN,-0.036687122529281524,0.7859709433251161,0.9050854485951209,Not Significant,10.216088639736382,10.252775762265664,0.043310417367689154,Not Significant
KIAA0368,KIAA0368,-0.03736450774181854,0.7857673599660268,0.9050854485951209,Not Significant,9.309375040344122,9.34673954808594,0.043310417367689154,Not Significant
ZNF133,ZNF133,-0.027256929314987133,0.7857813050365707,0.9050854485951209,Not Significant,9.174268840230424,9.20152576954541,0.043310417367689154,Not Significant
ZNF236,ZNF236,-0.027620278123960063,0.78591889251924,0.9050854485951209,Not Significant,9.374861223228974,9.402481501352934,0.043310417367689154,Not Significant
CDK5R1,CDK5R1,-0.03388263996564689,0.7857829036599118,0.9050854485951209,Not Significant,8.670983204103324,8.704865844068971,0.043310417367689154,Not Significant
PAK6,PAK6,-0.04356593278969001,0.7861727392749587,0.9052249127475156,Not Significant,8.626834746267084,8.670400679056774,0.043243502309120684,Not Significant
ELAVL3,ELAVL3,-0.050419822170522544,0.7864297930555877,0.9054413145989326,Not Significant,5.969541619254457,6.01996144142498,0.043139692861556986,Not Significant
EFNA5,EFNA5,-0.040854731002234246,0.7865299164267412,0.9054770153872352,Not Significant,8.846447995988722,8.887302726990956,0.043122569333560505,Not Significant
ZNF302,ZNF302,0.048380375901320605,0.7869552727498763,0.9058870950088858,Not Significant,9.297856925593855,9.249476549692535,0.042925927124692266,Not Significant
TCEB3B,TCEB3B,-0.038593197740318885,0.7871664444592512,0.906050570098458,Not Significant,9.179712902214026,9.218306099954345,0.0428475620342262,Not Significant
MLF1,MLF1,-0.029442238969348722,0.7874203656221448,0.9061110766481398,Not Significant,9.326661249793192,9.35610348876254,0.04281856058095876,Not Significant
TRRAP,TRRAP,-0.036002798206416387,0.7874956658816671,0.9061110766481398,Not Significant,9.195748698261028,9.231751496467444,0.04281856058095876,Not Significant
TCN1,TCN1,-0.04735393993931858,0.7874686726788857,0.9061110766481398,Not Significant,10.071377520376135,10.118731460315454,0.04281856058095876,Not Significant
CA9,CA9,0.03950435189707768,0.7873003574175143,0.9061110766481398,Not Significant,10.113174537605929,10.07367018570885,0.04281856058095876,Not Significant
LOC102725213,LOC102725213,0.06637605564064142,0.7878624594017203,0.906186129968332,Not Significant,7.817972852031016,7.751596796390374,0.04278258939178778,Not Significant
ELF3,ELF3,0.02349252677224989,0.7879250787644522,0.906186129968332,Not Significant,10.018853028956526,9.995360502184276,0.04278258939178778,Not Significant
SNAP25,SNAP25,-0.04465436901623043,0.7879289554279362,0.906186129968332,Not Significant,9.219662226115075,9.264316595131305,0.04278258939178778,Not Significant
PCDHA9,PCDHA9,-0.04616666724228935,0.7880450789046032,0.906186129968332,Not Significant,8.647342070355476,8.693508737597766,0.04278258939178778,Not Significant
LYPD3,LYPD3,-0.03177410557106164,0.7879973373750665,0.906186129968332,Not Significant,9.080441634600577,9.112215740171639,0.04278258939178778,Not Significant
USP11,USP11,-0.048775405676588335,0.7878059274357496,0.906186129968332,Not Significant,8.052914130126977,8.101689535803565,0.04278258939178778,Not Significant
RPS2P45,RPS2P45,-0.05092063783358114,0.7879350748260366,0.906186129968332,Not Significant,8.498493967747697,8.549414605581278,0.04278258939178778,Not Significant
ITGB8,ITGB8,-0.04139737698929391,0.7885484573775401,0.9065262671203188,Not Significant,7.233301569697451,7.274698946686745,0.04261960745359497,Not Significant
C1orf112,C1orf112,0.049529269518001406,0.7885261880501273,0.9065262671203188,Not Significant,7.339825915319067,7.290296645801066,0.04261960745359497,Not Significant
STIP1,STIP1,0.04162391792144504,0.788440602915206,0.9065262671203188,Not Significant,7.824788280704903,7.783164362783458,0.04261960745359497,Not Significant
SIX6,SIX6,-0.03628634179013979,0.7888065035149991,0.9066638008905075,Not Significant,9.7371400435267,9.77342638531684,0.04255372339804379,Not Significant
BBIP1,BBIP1,0.05067364304399735,0.7888043558909763,0.9066638008905075,Not Significant,7.811480068317776,7.7608064252737785,0.04255372339804379,Not Significant
KIFAP3,KIFAP3,0.04128796227893883,0.7893495329141018,0.9070492264457195,Not Significant,7.718650624652618,7.677362662373679,0.04236914271542211,Not Significant
RABIF,RABIF,0.02627492371841811,0.7893009117327322,0.9070492264457195,Not Significant,10.632869372300936,10.606594448582518,0.04236914271542211,Not Significant
ZNF318,ZNF318,-0.03983142718702659,0.7893350701056275,0.9070492264457195,Not Significant,8.609253053320629,8.649084480507655,0.04236914271542211,Not Significant
OR3A3,OR3A3,0.040087767083546666,0.7895765389140549,0.9072305066052476,Not Significant,9.738234319054826,9.698146551971279,0.042282354584805434,Not Significant
SOX14,SOX14,-0.05105114226444751,0.7899614458724225,0.9075302107223868,Not Significant,7.174021091067416,7.225072233331863,0.04213890884651303,Not Significant
GSR,GSR,-0.04422048177692517,0.7899759196304175,0.9075302107223868,Not Significant,7.781468754417718,7.825689236194643,0.04213890884651303,Not Significant
EIF5A2,EIF5A2,-0.03864879188911097,0.7902424002626557,0.9077567457993032,Not Significant,9.329745963021841,9.368394754910952,0.0420305150369067,Not Significant
GK2,GK2,-0.03528102814730438,0.7905410836436012,0.90802022942441,Not Significant,9.876215729048852,9.911496757196156,0.04190447589573433,Not Significant
ENY2,ENY2,-0.05861530502538059,0.7907429116958192,0.9081724279939447,Not Significant,8.896580778045196,8.955196083070577,0.04183168736332038,Not Significant
HLA-DOB,HLA-DOB,-0.030604371131010666,0.7909351632030612,0.908313602132127,Not Significant,8.597392484152312,8.627996855283323,0.041764182138059505,Not Significant
KIF5B,KIF5B,-0.025924069980312936,0.7911348187779218,0.9084632536426991,Not Significant,10.42965850343483,10.455582573415143,0.04169263474335292,Not Significant
STEAP1B,STEAP1B,-0.03706082325905591,0.7913218832026868,0.9085449005510257,Not Significant,9.38198786005529,9.419048683314346,0.04165360486702274,Not Significant
EVI2B,EVI2B,-0.05554067181974354,0.7913446195090263,0.9085449005510257,Not Significant,8.479360970387845,8.534901642207588,0.04165360486702274,Not Significant
C5,C5,0.04399710738781604,0.7914466895352965,0.908582464038023,Not Significant,7.846241836619518,7.802244729231702,0.04163564947716485,Not Significant
OGFOD3,OGFOD3,-0.030811969403735873,0.7918274928716954,0.9087011198416329,Not Significant,9.343946603867229,9.374758573270965,0.04157893674252736,Not Significant
PCSK7,PCSK7,0.04311731165905641,0.7917967502680361,0.9087011198416329,Not Significant,9.124818780150827,9.08170146849177,0.04157893674252736,Not Significant
ERC2,ERC2,0.0328852417330161,0.7917502818881216,0.9087011198416329,Not Significant,6.852662757730315,6.819777515997299,0.04157893674252736,Not Significant
HOXA4,HOXA4,-0.043069748944292385,0.7917959871455652,0.9087011198416329,Not Significant,7.899105600266948,7.94217534921124,0.04157893674252736,Not Significant
SF1,SF1,-0.025983369218314678,0.7919579673968259,0.9087221879636641,Not Significant,10.152010687337325,10.17799405655564,0.041568867795900216,Not Significant
LSM6,LSM6,-0.03590550841056128,0.7919845769154352,0.9087221879636641,Not Significant,10.152090457689209,10.18799596609977,0.041568867795900216,Not Significant
ORAI3,ORAI3,-0.04071755951269829,0.7920996357138644,0.9087746148951167,Not Significant,9.193170128960066,9.233887688472764,0.041543812756459735,Not Significant
NAA50,NAA50,0.04048055827663255,0.79255101098822,0.9088113267519736,Not Significant,10.260480401650186,10.219999843373554,0.04152626887422535,Not Significant
MARK3,MARK3,-0.03449737814105802,0.7925245002439403,0.9088113267519736,Not Significant,8.633227528435704,8.667724906576762,0.04152626887422535,Not Significant
STAMBPL1,STAMBPL1,-0.04011497326615121,0.7925708661246892,0.9088113267519736,Not Significant,9.352362680953611,9.392477654219762,0.04152626887422535,Not Significant
PFDN5,PFDN5,-0.06861003899826379,0.7926172215455347,0.9088113267519736,Not Significant,9.42528518878165,9.493895227779914,0.04152626887422535,Not Significant
FAM120C,FAM120C,0.05903117894532972,0.792499113486388,0.9088113267519736,Not Significant,7.44874421328164,7.38971303433631,0.04152626887422535,Not Significant
UBE2V2,UBE2V2,-0.03539270916473747,0.7924914957278163,0.9088113267519736,Not Significant,10.073626042192005,10.109018751356743,0.04152626887422535,Not Significant
R3HDM4,R3HDM4,-0.02986095339764283,0.7924563349240613,0.9088113267519736,Not Significant,10.852224462085049,10.882085415482692,0.04152626887422535,Not Significant
TNNC1,TNNC1,0.03797929280117174,0.7931338620566278,0.9090305445217424,Not Significant,6.055649606680945,6.017670313879774,0.04142152371491125,Not Significant
STMN2,STMN2,0.036733756389902616,0.7933377333074456,0.9090305445217424,Not Significant,7.94801258011796,7.911278823728058,0.04142152371491125,Not Significant
SLC3A2,SLC3A2,0.030292050781210555,0.7931572362620436,0.9090305445217424,Not Significant,7.814643300874696,7.7843512500934855,0.04142152371491125,Not Significant
BRCC3,BRCC3,-0.03237191911226134,0.7930821362890746,0.9090305445217424,Not Significant,9.070243164684136,9.102615083796397,0.04142152371491125,Not Significant
FAM155A,FAM155A,-0.04288243477529008,0.7931951260424966,0.9090305445217424,Not Significant,7.6663221090446125,7.709204543819903,0.04142152371491125,Not Significant
SERPINB9,SERPINB9,-0.03472841683589856,0.7930234202843589,0.9090305445217424,Not Significant,9.779823089730622,9.81455150656652,0.04142152371491125,Not Significant
TRO,TRO,-0.030133599706175573,0.7932944860748987,0.9090305445217424,Not Significant,8.44883901868411,8.478972618390285,0.04142152371491125,Not Significant
PEX5,PEX5,0.030977474383547587,0.7933635024854288,0.9090305445217424,Not Significant,8.947690541946244,8.916713067562696,0.04142152371491125,Not Significant
ATP2A2,ATP2A2,0.028808030550328212,0.7935691093993145,0.9091395855965164,Not Significant,10.273917892458776,10.245109861908448,0.04136943184919693,Not Significant
MIR6834,MIR6834,0.04034484654779824,0.7935974582766019,0.9091395855965164,Not Significant,7.460370212657517,7.420025366109718,0.04136943184919693,Not Significant
BCORL1,BCORL1,-0.0295202209717651,0.7936938020779747,0.9091704556285343,Not Significant,9.253924219220123,9.283444440191888,0.04135468553612726,Not Significant
CFAP43,CFAP43,-0.03895730844564316,0.7937885022117737,0.909199437618154,Not Significant,4.911502158721636,4.9504594671672795,0.04134084157817982,Not Significant
STX5,STX5,0.04651640632589071,0.7939856204294535,0.9093457131957576,Not Significant,7.568976218687543,7.522459812361652,0.04127097619562495,Not Significant
INPP1,INPP1,0.0347373197839822,0.7946439939593606,0.9095913937886171,Not Significant,10.089700654778744,10.054963334994762,0.04115365743179444,Not Significant
SDHAF3,SDHAF3,0.052659273708528076,0.7947203924908035,0.9095913937886171,Not Significant,8.720120182439855,8.667460908731327,0.04115365743179444,Not Significant
NDST2,NDST2,0.04110985181855753,0.7944690215235293,0.9095913937886171,Not Significant,8.210667005849071,8.169557154030514,0.04115365743179444,Not Significant
CBX8,CBX8,-0.030844735834762105,0.7945554870840871,0.9095913937886171,Not Significant,7.659816236018577,7.690660971853339,0.04115365743179444,Not Significant
EFL1,EFL1,0.03599792609106345,0.7947555671092511,0.9095913937886171,Not Significant,10.044895817925596,10.008897891834533,0.04115365743179444,Not Significant
RAB1B,RAB1B,-0.038480296194622454,0.7945716370821002,0.9095913937886171,Not Significant,11.386250346347786,11.424730642542409,0.04115365743179444,Not Significant
ROCK2,ROCK2,0.03020092015418463,0.79461796950208,0.9095913937886171,Not Significant,10.813484933749354,10.78328401359517,0.04115365743179444,Not Significant
HNRNPUL2-BSCL2,HNRNPUL2-BSCL2,0.03229958159437185,0.7943034399214495,0.9095913937886171,Not Significant,6.20894670173198,6.176647120137608,0.04115365743179444,Not Significant
FAAP100,FAAP100,-0.030825977704402874,0.7949784664001945,0.9097161362169847,Not Significant,8.804420079913399,8.835246057617802,0.04109410186189694,Not Significant
SLC16A5,SLC16A5,0.025979976624196155,0.7950034381763421,0.9097161362169847,Not Significant,8.503751197909772,8.477771221285575,0.04109410186189694,Not Significant
SNED1,SNED1,-0.03753763445015146,0.79524165445375,0.9099019147615293,Not Significant,9.219526970209918,9.25706460466007,0.04100542105661619,Not Significant
HEXA-AS1,HEXA-AS1,-0.04188785259177852,0.7953487491656727,0.9099019147615293,Not Significant,6.025840188228406,6.067728040820184,0.04100542105661619,Not Significant
ADAMDEC1,ADAMDEC1,-0.03564949620441382,0.7954436019970837,0.9099019147615293,Not Significant,9.740728233524845,9.776377729729258,0.04100542105661619,Not Significant
BCAT2,BCAT2,-0.028984712409218183,0.7954133433311007,0.9099019147615293,Not Significant,6.775889653473955,6.804874365883173,0.04100542105661619,Not Significant
MPDU1,MPDU1,-0.047636744668997366,0.7956026641314301,0.9099460164191747,Not Significant,7.7008505744335105,7.748487319102508,0.04098437192802276,Not Significant
GPM6B,GPM6B,0.04125425502650515,0.7957599809262258,0.9099460164191747,Not Significant,8.256386113745998,8.215131858719493,0.04098437192802276,Not Significant
OAS1,OAS1,-0.03878596503634313,0.7956528179713888,0.9099460164191747,Not Significant,9.124011267331912,9.162797232368256,0.04098437192802276,Not Significant
KCNC2,KCNC2,0.04414782385431515,0.7957461908771478,0.9099460164191747,Not Significant,8.16811363964814,8.123965815793825,0.04098437192802276,Not Significant
APH1B,APH1B,-0.033107033669768526,0.795839175421346,0.9099571510905091,Not Significant,11.194118331094895,11.227225364764664,0.04097905766031365,Not Significant
XCL2,XCL2,-0.03699627554274354,0.7959355615113838,0.9099802245186152,Not Significant,6.226049281585713,6.263045557128456,0.04096804556435928,Not Significant
S1PR5,S1PR5,-0.04578091707626797,0.7959982728786603,0.9099802245186152,Not Significant,4.581749499698782,4.62753041677505,0.04096804556435928,Not Significant
UCHL5,UCHL5,-0.038034456505934955,0.7961580358563576,0.9099807223222393,Not Significant,9.394486686041882,9.432521142547817,0.04096780798413274,Not Significant
MIR637,MIR637,-0.03315616996277004,0.7962714949974992,0.9099807223222393,Not Significant,7.807271074251024,7.840427244213794,0.04096780798413274,Not Significant
AURKB,AURKB,0.03922452496512019,0.7963477464497543,0.9099807223222393,Not Significant,5.822897860669628,5.783673335704508,0.04096780798413274,Not Significant
GUCA1B,GUCA1B,0.06027797559868553,0.7964154615790241,0.9099807223222393,Not Significant,8.357454551965224,8.297176576366539,0.04096780798413274,Not Significant
B3GALT4,B3GALT4,-0.037012025586903974,0.7963493770491159,0.9099807223222393,Not Significant,8.942052975098532,8.979065000685436,0.04096780798413274,Not Significant
CDT1,CDT1,-0.07434795874076716,0.7963050459618263,0.9099807223222393,Not Significant,7.808865068146367,7.883213026887134,0.04096780798413274,Not Significant
CCNA1,CCNA1,-0.05390179643130821,0.7966241563835996,0.9101397987949367,Not Significant,9.298934016401178,9.352835812832486,0.04089189429197062,Not Significant
LPAR3,LPAR3,0.03440151637043165,0.7967630444510909,0.9102191005714808,Not Significant,10.646119739014551,10.61171822264412,0.040854055243866406,Not Significant
RPS5,RPS5,0.04059563098027574,0.7969669411364292,0.9102256414325612,Not Significant,11.33431741898724,11.293721788006964,0.04085093440222964,Not Significant
LYRM2,LYRM2,0.06674485839756095,0.7971378737787261,0.9102256414325612,Not Significant,7.062590302761935,6.995845444364374,0.04085093440222964,Not Significant
SPTLC1,SPTLC1,0.027028628749167893,0.7971856354321966,0.9102256414325612,Not Significant,9.98788349036663,9.960854861617461,0.04085093440222964,Not Significant
R3HDM2,R3HDM2,0.061103611508217526,0.7970964031766777,0.9102256414325612,Not Significant,9.45807283030651,9.396969218798292,0.04085093440222964,Not Significant
SPHK1,SPHK1,-0.037318915925927953,0.7969800620057162,0.9102256414325612,Not Significant,9.724508888633297,9.761827804559225,0.04085093440222964,Not Significant
MFSD9,MFSD9,0.04259519805146006,0.7968427636061066,0.9102256414325612,Not Significant,7.472125716679899,7.429530518628439,0.04085093440222964,Not Significant
PRG2,PRG2,0.04105483784908959,0.7974722634227012,0.9103149013767369,Not Significant,7.997225488484757,7.956170650635667,0.04080834803809219,Not Significant
NFS1,NFS1,-0.03146621407206318,0.7973794174368625,0.9103149013767369,Not Significant,10.537985711284021,10.569451925356084,0.04080834803809219,Not Significant
MTUS1,MTUS1,-0.038378553284928785,0.7974536136105274,0.9103149013767369,Not Significant,9.525260144112925,9.563638697397854,0.04080834803809219,Not Significant
TM2D3,TM2D3,0.03952125031903364,0.7976100284046096,0.9103928369166049,Not Significant,10.783628227773542,10.744106977454509,0.040771168018237686,Not Significant
