gene,gene,log2FC,pvalue,adj_pvalue,regulation,test_type,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
C16orf54,C16orf54,1.9302062186464566,5.957437658419409e-16,2.945848982302231e-15,Upregulated,welch_ttest,8.929795901297052,6.999589682650595,14.530789520845019,Transcriptional Driver
LOC102723721,LOC102723721,1.341876801029005,5.978293410146143e-16,2.9552804037037285e-15,Upregulated,welch_ttest,7.035067425938916,5.693190624909911,14.529401305982802,Transcriptional Driver
PTGDS,PTGDS,-2.0694304262075303,6.020356992889861e-16,2.975186853714274e-15,Downregulated,welch_ttest,9.946214549430154,12.015644975637684,14.526485753636702,Transcriptional Driver
DHDH,DHDH,-2.619979398516586,6.098280371942744e-16,3.012797633099246e-15,Downregulated,welch_ttest,6.879385111874727,9.499364510391313,14.521030038515788,Transcriptional Driver
TMEM120B,TMEM120B,-0.5791276126918188,6.101029133070614e-16,3.0132577606884354e-15,Not Significant,welch_ttest,7.604012029353068,8.183139642044887,14.520963716233535,Not Significant
ADRA2C,ADRA2C,-1.0684932235956737,6.188583155304224e-16,3.05558989621632e-15,Downregulated,welch_ttest,7.2306855625054,8.299178786101074,14.514904934704298,Transcriptional Driver
TRG-AS1,TRG-AS1,1.89604825724388,6.202849566964489e-16,3.0617221143278128e-15,Upregulated,welch_ttest,7.621508614659492,5.725460357415612,14.51403422895147,Transcriptional Driver
ZAP70,ZAP70,1.7371442774025239,6.241400009021036e-16,3.079833694927642e-15,Upregulated,welch_ttest,7.826027549052106,6.088883271649582,14.511472733929821,Transcriptional Driver
SHROOM1,SHROOM1,0.8616639368397934,6.248217210571996e-16,3.082280313932868e-15,Not Significant,welch_ttest,9.444884611378258,8.583220674538465,14.51112786748055,Not Significant
LOC729732,LOC729732,1.0040287968942057,6.259991781661695e-16,3.0871702480651668e-15,Upregulated,welch_ttest,8.076920542693223,7.0728917457990175,14.510439419835528,Transcriptional Driver
LINC00173,LINC00173,1.3509910478526237,6.264190143892457e-16,3.0883221107861114e-15,Upregulated,welch_ttest,9.332305805413519,7.981314757560895,14.510277409229621,Transcriptional Driver
GJA4,GJA4,1.399472048553493,6.266779341453212e-16,3.0886801867209946e-15,Upregulated,welch_ttest,9.697670780468071,8.298198731914578,14.510227057814708,Transcriptional Driver
ALDH8A1,ALDH8A1,-2.1032721833604437,6.370984626535821e-16,3.1391062439216616e-15,Downregulated,welch_ttest,11.266144229003874,13.369416412364318,14.50319398523399,Transcriptional Driver
COL5A1,COL5A1,1.710026247461287,6.378020078401267e-16,3.1416391235856506e-15,Upregulated,welch_ttest,9.215628083413243,7.505601835951956,14.502843703330596,Transcriptional Driver
NFASC,NFASC,-1.6521405485227625,6.56115851127242e-16,3.2308882719601042e-15,Downregulated,welch_ttest,8.582606516543972,10.234747065066735,14.490678060153257,Transcriptional Driver
CDK14,CDK14,-0.7292531602910639,6.635009458195714e-16,3.2662843472946835e-15,Not Significant,welch_ttest,10.17125614460762,10.900509304898684,14.48594601032635,Not Significant
/LOC100505650,/LOC100505650,1.5830407631546901,6.662224474800591e-16,3.27870827522095e-15,Upregulated,welch_ttest,11.893788954873047,10.310748191718357,14.484297223189726,Transcriptional Driver
CD38,CD38,2.0373362230091816,6.725490221703166e-16,3.3088613613008455e-15,Upregulated,welch_ttest,7.354030733976965,5.316694510967784,14.480321429057549,Transcriptional Driver
LOC105374428,LOC105374428,-2.0049699116343076,6.741418387725413e-16,3.3157139385490167e-15,Downregulated,welch_ttest,4.074661217475396,6.079631129109703,14.479422945030281,Transcriptional Driver
TRAF5,TRAF5,0.8321378889850433,6.76643317789429e-16,3.3270303110761367e-15,Not Significant,welch_ttest,10.039728579998503,9.20759069101346,14.477943242451543,Not Significant
NPFF,NPFF,1.388177980234218,6.926448321697934e-16,3.4046994715016827e-15,Upregulated,welch_ttest,6.445587566242342,5.057409586008124,14.467921216681777,Transcriptional Driver
ZMYM6,ZMYM6,0.6596824896348181,6.943501212951731e-16,3.4120702463171226e-15,Not Significant,welch_ttest,9.855952776889957,9.196270287255139,14.466982036333981,Not Significant
LACC1,LACC1,0.6127879038959456,6.959235847751162e-16,3.418789047576719e-15,Not Significant,welch_ttest,9.9461977373646,9.333409833468654,14.466127696015288,Not Significant
PTPN23,PTPN23,-0.7021548989771418,7.015695829707384e-16,3.445504646224776e-15,Not Significant,welch_ttest,8.63828707633197,9.340441975309112,14.46274716010761,Not Significant
PRIMA1,PRIMA1,2.6617883060029746,7.07507437847655e-16,3.473637346613598e-15,Upregulated,welch_ttest,9.583089596371261,6.9213012903682865,14.45921552457223,Transcriptional Driver
ACSL4,ACSL4,-0.8545692277932719,7.224504539703273e-16,3.5459527906536492e-15,Not Significant,welch_ttest,9.061086334230914,9.915655562024186,14.450267050713414,Not Significant
FGFBP2,FGFBP2,1.6877881918287398,7.373411915327077e-16,3.617968912581323e-15,Upregulated,welch_ttest,7.070441211522877,5.382653019694137,14.441535169138005,Transcriptional Driver
RNF157,RNF157,-1.109066283340172,7.579556013361946e-16,3.7180188964952975e-15,Downregulated,welch_ttest,7.64593358860352,8.754999871943692,14.429688407296025,Transcriptional Driver
PTGFRN,PTGFRN,1.2926831382443957,7.604189271595952e-16,3.728999057174235e-15,Upregulated,welch_ttest,9.725151550094417,8.43246841185002,14.428407726444023,Transcriptional Driver
C9orf24,C9orf24,-1.6148057154885862,7.698064719466543e-16,3.77391818594782e-15,Downregulated,welch_ttest,6.016051813086755,7.6308575285753415,14.423207519056232,Transcriptional Driver
MOCS1,MOCS1,-1.0980108246559634,7.710531591660961e-16,3.7789126157179644e-15,Downregulated,welch_ttest,8.2764986318547,9.374509456510664,14.422633150673692,Transcriptional Driver
ZC2HC1C,ZC2HC1C,-0.7443235247894266,7.733308695506857e-16,3.788955619725286e-15,Not Significant,welch_ttest,7.636940873233807,8.381264398023234,14.42148048161371,Not Significant
ICMT,ICMT,-0.6320344863504683,7.886423230305982e-16,3.862833003204526e-15,Not Significant,welch_ttest,9.836525225327943,10.468559711678411,14.413094066733372,Not Significant
COBL,COBL,-1.5531118272517297,7.9027024864916e-16,3.869663532960152e-15,Downregulated,welch_ttest,8.72014001733458,10.27325184458631,14.412326795221755,Transcriptional Driver
LOC100507537,LOC100507537,-1.6231286312007,7.976664800245162e-16,3.9047269674657445e-15,Downregulated,welch_ttest,5.810360310244182,7.433488941444882,14.40840932815507,Transcriptional Driver
KLF8,KLF8,0.89953445974629,8.02851060872547e-16,3.928946454919371e-15,Not Significant,welch_ttest,9.04334189434849,8.1438074346022,14.40572388986763,Not Significant
CENPJ,CENPJ,0.7582518722703551,8.119869745000459e-16,3.9724827492507404e-15,Not Significant,welch_ttest,8.592567057358853,7.834315185088498,14.400937980066834,Not Significant
COL18A1-AS1,COL18A1-AS1,-1.8969383222014375,8.201538446663954e-16,4.011253906952459e-15,Downregulated,welch_ttest,3.40864623412749,5.3055845563289274,14.396719846894365,Transcriptional Driver
SPDL1,SPDL1,0.6373188277336244,8.229814928093166e-16,4.023896535175013e-15,Not Significant,welch_ttest,8.641450802025462,8.004131974291838,14.39535319464702,Not Significant
HMGCR,HMGCR,-0.6215687751428387,8.309388606470877e-16,4.061605633705399e-15,Not Significant,welch_ttest,9.196512475983242,9.818081251126081,14.391302247208959,Not Significant
/SYS1,/SYS1,0.7441842133898557,8.3180614198494355e-16,4.064646576513517e-15,Not Significant,welch_ttest,10.115026253621103,9.370842040231247,14.390977210597041,Not Significant
HOMER1,HOMER1,-1.203915783192313,8.495886171529155e-16,4.1503179942237304e-15,Downregulated,welch_ttest,8.558888206364704,9.762803989557018,14.381918626698551,Transcriptional Driver
COMMD2,COMMD2,0.5837695755938626,8.650804576923822e-16,4.224752279393137e-15,Not Significant,welch_ttest,10.169227402331407,9.585457826737544,14.374198751056696,Not Significant
SYNE1,SYNE1,-0.7668655042708235,8.691541996193488e-16,4.243397122994348e-15,Not Significant,welch_ttest,10.462772170942433,11.229637675213256,14.372286322403898,Not Significant
DCLRE1C,DCLRE1C,0.6670852398616347,8.8177752362431e-16,4.303759594257009e-15,Not Significant,welch_ttest,9.823710729700327,9.156625489838692,14.366151996125032,Not Significant
ERVFRD-1,ERVFRD-1,-1.77385462439294,8.876068225114112e-16,4.33093617340765e-15,Downregulated,welch_ttest,2.094628856470208,3.868483480863148,14.363418216579811,Transcriptional Driver
SLC25A34,SLC25A34,-1.042256435639949,8.92657106962041e-16,4.354296803009897e-15,Downregulated,welch_ttest,8.309987669374692,9.352244105014641,14.361081971363783,Transcriptional Driver
HCG27,HCG27,1.8085305124994315,9.10755049441118e-16,4.441270211686393e-15,Upregulated,welch_ttest,7.758592411590546,5.950061899091114,14.352492803076183,Transcriptional Driver
NUP85,NUP85,0.6289808472256961,9.15333616354943e-16,4.462285021806808e-15,Not Significant,welch_ttest,9.98608376589542,9.357102918669725,14.350442693253303,Not Significant
AGXT2,AGXT2,-2.5588964350185712,9.206904621818063e-16,4.4870805005803494e-15,Downregulated,welch_ttest,10.462795346233012,13.021691781251583,14.34803613892598,Transcriptional Driver
MYH10,MYH10,-1.4361184510607075,9.22462791460749e-16,4.494397026864302e-15,Downregulated,welch_ttest,11.337598028410179,12.773716479470886,14.347328565437099,Transcriptional Driver
PRR16,PRR16,1.3198080354598867,9.246864557365512e-16,4.50390758992715e-15,Upregulated,welch_ttest,6.937891998890353,5.6180839634304665,14.346410528813111,Transcriptional Driver
PINLYP,PINLYP,-0.9826120000808087,9.342760587357332e-16,4.549279604651529e-15,Not Significant,welch_ttest,7.209974108741245,8.192586108822054,14.342057370045062,Not Significant
TBX15,TBX15,1.8338658293799295,9.417548861920693e-16,4.584349974475781e-15,Upregulated,welch_ttest,6.774141609017154,4.940275779637225,14.338722235241828,Transcriptional Driver
GLIPR2,GLIPR2,0.7711662302764033,9.440403853967824e-16,4.594126677393205e-15,Not Significant,welch_ttest,9.018976763520351,8.247810533243948,14.337797033839653,Not Significant
GALNT1,GALNT1,0.7224986615518176,9.610499421672765e-16,4.675530528501598e-15,Not Significant,welch_ttest,11.382223547833844,10.659724886282026,14.330169102967233,Not Significant
F2R,F2R,1.1078653923496518,9.63655887009373e-16,4.686833266827634e-15,Upregulated,welch_ttest,11.40856099849578,10.300695606146128,14.329120496145825,Transcriptional Driver
GBP4,GBP4,1.2022329033527583,9.958074812433668e-16,4.841785348684757e-15,Upregulated,welch_ttest,9.537405432654573,8.335172529301815,14.314994468084729,Transcriptional Driver
CDC14B,CDC14B,-0.6379888311400403,1.0105976214693685e-15,4.912256981519241e-15,Not Significant,welch_ttest,9.968776809800262,10.606765640940303,14.308718921440093,Not Significant
SAMD5,SAMD5,-1.303971755490224,1.0149086353636574e-15,4.9317658775877604e-15,Downregulated,welch_ttest,8.48905531497832,9.793027070468543,14.306997548557478,Transcriptional Driver
GLIPR1,GLIPR1,1.5210218956511312,1.0242257180036442e-15,4.9755823042778845e-15,Upregulated,welch_ttest,10.478030274092749,8.957008378441618,14.303156085423613,Transcriptional Driver
HSPH1,HSPH1,-0.7436479045675082,1.0377529325338664e-15,5.03981945559798e-15,Not Significant,welch_ttest,10.753148705236551,11.49679660980406,14.297585021261215,Not Significant
COX8A,COX8A,-0.6060619338828985,1.0398744372276823e-15,5.048643680595893e-15,Not Significant,welch_ttest,12.737388460092243,13.343450393975141,14.296825279534598,Not Significant
TRAT1,TRAT1,2.3952164857511127,1.0466896318975749e-15,5.080244173554389e-15,Upregulated,welch_ttest,6.988128684444394,4.5929121986932815,14.294115413566699,Transcriptional Driver
BMP1,BMP1,1.0607937111872312,1.0486546099078231e-15,5.088291902918263e-15,Upregulated,welch_ttest,8.918354199357628,7.857560488170397,14.293427982227904,Transcriptional Driver
SUCLG2-AS1,SUCLG2-AS1,-1.135586556389499,1.057006410831946e-15,5.127316059565144e-15,Downregulated,welch_ttest,6.244512679493636,7.380099235883135,14.290109910822833,Transcriptional Driver
ILDR1,ILDR1,-0.9846221006356908,1.0705028929441563e-15,5.191265856979851e-15,Not Significant,welch_ttest,7.976758410498383,8.961380511134074,14.284726729305936,Not Significant
TACC2,TACC2,-0.848851501605866,1.0753368590577534e-15,5.213182784554839e-15,Not Significant,welch_ttest,10.480847344498777,11.329698846104643,14.282897047577896,Not Significant
SLC26A9,SLC26A9,-1.7704880436396397,1.08327402810513e-15,5.2501266840055704e-15,Downregulated,welch_ttest,7.936059200079995,9.706547243719635,14.279830217070087,Transcriptional Driver
LNPEP,LNPEP,0.5819441285042348,1.1015802369910743e-15,5.337288231827005e-15,Not Significant,welch_ttest,11.666410002958479,11.084465874454244,14.272679343175069,Not Significant
TMEM8B,TMEM8B,-0.8071560844850048,1.1137722566126486e-15,5.394783527501523e-15,Not Significant,welch_ttest,6.951421281540247,7.758577366025252,14.268025977245712,Not Significant
CNRIP1,CNRIP1,0.8837225368520318,1.207137975389337e-15,5.8453118083981335e-15,Not Significant,welch_ttest,9.751502236482928,8.867779699630896,14.233192317170255,Not Significant
ZDHHC18,ZDHHC18,0.5809014528422765,1.2248622393437724e-15,5.9294061104583204e-15,Not Significant,welch_ttest,8.57786424650045,7.996962793658174,14.22698880340929,Not Significant
LGALS9,LGALS9,1.0119323399928533,1.2290985026552337e-15,5.9481766415714466e-15,Upregulated,welch_ttest,8.644949466426713,7.6330171264338595,14.225616142819778,Transcriptional Driver
LINC00487,LINC00487,2.1610945376286055,1.260530642381734e-15,6.098511249106843e-15,Upregulated,welch_ttest,5.3607775866821425,3.199683049053537,14.21477617076122,Transcriptional Driver
KCNQ1,KCNQ1,-0.7253346865324293,1.2708789510389786e-15,6.146783257942317e-15,Not Significant,welch_ttest,8.97942529029761,9.70475997683004,14.21135210029043,Not Significant
BPNT1,BPNT1,-0.5860228263918934,1.2930115531471819e-15,6.2520068682357175e-15,Not Significant,welch_ttest,9.321065289861835,9.907088116253728,14.203980553551885,Not Significant
HGH1,HGH1,-0.5668895675489409,1.3023290636425688e-15,6.29522328722851e-15,Not Significant,welch_ttest,8.93919257919496,9.506082146743902,14.200988861157162,Not Significant
CYB5R3,CYB5R3,0.7483513088553266,1.3119434975158211e-15,6.339849370099771e-15,Not Significant,welch_ttest,13.752670103056104,13.004318794200778,14.197921060495492,Not Significant
LOC102723886,LOC102723886,-1.8022224655381178,1.3319919485505523e-15,6.434856208324055e-15,Downregulated,welch_ttest,5.217105166132361,7.019327631670479,14.191461153286266,Transcriptional Driver
PRR3,PRR3,1.0910961455472599,1.3454968494648824e-15,6.498204999745922e-15,Upregulated,welch_ttest,7.889199888541493,6.7981037429942335,14.18720659202857,Transcriptional Driver
ZNF599,ZNF599,-0.6350877154282282,1.366218046625665e-15,6.59635853612508e-15,Not Significant,welch_ttest,7.76858332190407,8.403671037332298,14.180695746898213,Not Significant
NECTIN1,NECTIN1,-0.6742305635643504,1.3920147325378806e-15,6.718953206834952e-15,Not Significant,welch_ttest,7.8157926748692415,8.490023238433592,14.172698383480013,Not Significant
MUC13,MUC13,-2.33388293159161,1.4158516101745815e-15,6.832019702181188e-15,Downregulated,welch_ttest,5.171890487439794,7.505773419031404,14.165450889898642,Transcriptional Driver
RPARP-AS1,RPARP-AS1,-0.601724943094804,1.4613941234212465e-15,7.049727834252042e-15,Not Significant,welch_ttest,7.897279008234244,8.499003951329048,14.151827649301385,Not Significant
LOC105375531,LOC105375531,1.2701261252879155,1.479388234147623e-15,7.134455183876554e-15,Upregulated,welch_ttest,7.145790205830717,5.875664080542801,14.146639185782707,Transcriptional Driver
SPOCK2,SPOCK2,-0.8007580460013575,1.4847452945934542e-15,7.158207904727964e-15,Not Significant,welch_ttest,9.586576713961694,10.387334759963052,14.14519569200848,Not Significant
TRAC,TRAC,1.718481625075258,1.5243567108296119e-15,7.347044844638072e-15,Upregulated,welch_ttest,9.952601641333331,8.234120016258073,14.133887309315904,Transcriptional Driver
LOC101927841,LOC101927841,1.9031138180240115,1.5425863200219194e-15,7.432746639338397e-15,Upregulated,welch_ttest,5.580194497523686,3.6770806794996744,14.128850670777382,Transcriptional Driver
LRP1B,LRP1B,-2.3972734917248495,1.570351849585324e-15,7.564332848961265e-15,Downregulated,welch_ttest,2.9847550515039654,5.382028543228815,14.121229369397758,Transcriptional Driver
C10orf67,C10orf67,-1.7247135352506948,1.5735048252148772e-15,7.577319198972601e-15,Downregulated,welch_ttest,4.805294170458608,6.530007705709303,14.120484417457906,Transcriptional Driver
GULP1,GULP1,-1.4164021452771909,1.5771599510982087e-15,7.592715444020994e-15,Downregulated,welch_ttest,10.194965493192656,11.611367638469847,14.119602876087736,Transcriptional Driver
PHLDA2,PHLDA2,1.40323008889008,1.5916079990009939e-15,7.660046625090415e-15,Upregulated,welch_ttest,9.986200094725232,8.582970005835152,14.115768586900312,Transcriptional Driver
ADH1B,ADH1B,-2.9865998453353306,1.6848177368226119e-15,8.106290794114599e-15,Downregulated,welch_ttest,8.18171238239985,11.16831222773518,14.091177821021894,Transcriptional Driver
GPSM3,GPSM3,0.9832223277096492,1.6883899571593748e-15,8.121121406934271e-15,Not Significant,welch_ttest,9.357504456055594,8.374282128345945,14.090383996963654,Not Significant
SCARF1,SCARF1,0.9986359394006525,1.6917078696775837e-15,8.134720556628288e-15,Not Significant,welch_ttest,8.563160874105183,7.56452493470453,14.089657361325623,Not Significant
FPR1,FPR1,1.5099333487910869,1.705716793990063e-15,8.199705550697374e-15,Upregulated,welch_ttest,10.022916071288336,8.512982722497249,14.086201742738641,Transcriptional Driver
